Date,Open,High,Low,Close,Adj Close,Volume
2020-08-07,40166.121094,40465.949219,39971.109375,40029.691406,40029.691406,0
2020-08-10,40029.691406,40195.218750,39828.910156,39914.761719,39914.761719,0
2020-08-11,39914.761719,40706.078125,39914.761719,40559.148438,40559.148438,0
2020-08-12,40559.148438,41117.078125,40390.390625,40473.179688,40473.179688,0
2020-08-13,40473.179688,40564.179688,39898.218750,40290.738281,40290.738281,0
2020-08-14,null,null,null,null,null,null
2020-08-17,40290.738281,40405.410156,39939.691406,40122.500000,40122.500000,0
2020-08-18,40122.500000,40434.601563,40113.289063,40184.011719,40184.011719,0
2020-08-19,40184.011719,40424.921875,40065.511719,40154.109375,40154.109375,0
2020-08-20,40154.109375,40249.511719,39781.390625,39868.550781,39868.550781,0
2020-08-21,39868.550781,39868.550781,39240.070313,39621.589844,39621.589844,0
2020-08-24,39621.589844,39824.558594,39473.109375,39802.601563,39802.601563,0
2020-08-25,39802.601563,40340.789063,39802.601563,40292.820313,40292.820313,0
2020-08-26,40292.820313,40894.531250,40292.820313,40862.589844,40862.589844,0
2020-08-27,40862.589844,41276.539063,40862.589844,41081.941406,41081.941406,0
2020-08-28,41081.941406,41164.828125,40994.039063,41056.218750,41056.218750,0
2020-08-31,41056.218750,41311.058594,41016.558594,41110.929688,41110.929688,0
2020-09-01,41110.929688,41401.890625,41096.578125,41377.261719,41377.261719,0
2020-09-02,41377.261719,41932.851563,41377.261719,41834.851563,41834.851563,0
2020-09-03,41834.851563,42212.929688,41834.851563,42188.109375,42188.109375,0
2020-09-04,42188.109375,42291.921875,41923.679688,42023.000000,42023.000000,0
2020-09-08,42295.750000,42528.488281,41912.601563,41985.191406,41985.191406,0
2020-09-09,41985.191406,42196.171875,41610.730469,42022.250000,42022.250000,0
2020-09-10,42022.250000,42896.359375,42022.250000,42647.351563,42647.351563,0
2020-09-11,42647.351563,42869.691406,42457.531250,42530.671875,42530.671875,0
2020-09-14,42530.671875,42720.980469,42367.808594,42531.308594,42531.308594,0
2020-09-15,42531.308594,42831.011719,42263.218750,42346.421875,42346.421875,0
2020-09-16,42346.421875,42544.871094,42091.968750,42282.281250,42282.281250,0
2020-09-17,42282.281250,42632.410156,42276.589844,42334.761719,42334.761719,0
2020-09-18,42334.761719,42554.839844,42234.589844,42504.761719,42504.761719,0
2020-09-21,42504.761719,42551.148438,42121.320313,42174.128906,42174.128906,0
2020-09-22,42174.140625,42174.140625,41672.449219,41828.910156,41828.910156,0
2020-09-23,41828.910156,42023.058594,41755.691406,41876.261719,41876.261719,0
2020-09-24,41876.261719,41942.351563,41416.898438,41806.371094,41806.371094,0
2020-09-25,41806.371094,42100.730469,41601.941406,41701.230469,41701.230469,0
2020-09-28,41701.230469,41785.070313,40644.820313,40740.949219,40740.949219,0
2020-09-29,40740.949219,41445.468750,40389.800781,41204.359375,41204.359375,0
2020-09-30,41204.359375,41438.328125,40494.898438,40571.480469,40571.480469,0
2020-10-01,40571.480469,40735.839844,40113.949219,40676.921875,40676.921875,0
2020-10-02,40676.921875,40838.921875,39905.660156,40070.828125,40070.828125,0
2020-10-05,40070.828125,40070.828125,38865.101563,39072.468750,39072.468750,0
2020-10-06,39072.468750,39349.289063,38568.949219,39127.480469,39127.480469,0
2020-10-07,39127.480469,39920.128906,39127.480469,39849.960938,39849.960938,0
2020-10-08,39849.960938,40412.058594,39849.960938,40353.621094,40353.621094,0
2020-10-09,40353.621094,40830.218750,40307.640625,40798.429688,40798.429688,0
2020-10-12,40798.429688,41047.460938,40149.781250,40209.820313,40209.820313,0
2020-10-13,40209.820313,40301.359375,39645.730469,40006.671875,40006.671875,0
2020-10-14,40006.679688,40183.871094,39845.769531,40144.289063,40144.289063,0
2020-10-15,40144.289063,40533.671875,40006.460938,40068.488281,40068.488281,0
2020-10-16,40068.500000,40220.730469,39742.250000,40164.019531,40164.019531,0
2020-10-19,40164.019531,40491.128906,40077.898438,40340.171875,40340.171875,0
2020-10-20,40340.171875,41056.949219,40340.171875,40956.578125,40956.578125,0
2020-10-21,40956.578125,41613.050781,40956.578125,41535.921875,41535.921875,0
2020-10-22,41535.921875,41818.238281,41088.378906,41199.019531,41199.019531,0
2020-10-23,41199.019531,41383.378906,41064.378906,41266.000000,41266.000000,0
2020-10-26,41266.000000,41876.789063,41266.000000,41850.468750,41850.468750,0
2020-10-27,41850.468750,41922.191406,41327.718750,41381.828125,41381.828125,0
2020-10-28,41381.828125,41687.328125,41069.679688,41186.859375,41186.859375,0
2020-10-29,41186.859375,41186.859375,39275.429688,39888.000000,39888.000000,0
2020-10-30,null,null,null,null,null,null
2020-11-02,39888.000000,39888.000000,38778.679688,39112.179688,39112.179688,0
2020-11-03,39112.179688,40499.640625,39112.179688,40480.878906,40480.878906,0
2020-11-04,40480.878906,40914.589844,40223.449219,40281.960938,40281.960938,0
2020-11-05,40281.960938,41084.898438,40281.960938,41071.300781,41071.300781,0
2020-11-06,41071.300781,41147.050781,40679.609375,40731.609375,40731.609375,0
2020-11-09,40731.609375,40943.800781,40596.988281,40784.039063,40784.039063,0
2020-11-10,40784.039063,41597.328125,40784.039063,41153.050781,41153.050781,0
2020-11-11,41153.050781,41330.488281,40900.031250,41197.320313,41197.320313,0
2020-11-12,41197.320313,41197.320313,40492.750000,40564.550781,40564.550781,0
2020-11-13,40564.558594,40689.601563,40262.218750,40569.351563,40569.351563,0
