Date,Open,High,Low,Close,Adj Close,Volume
2019-05-29,3151.889893,3163.840088,3147.169922,3163.280029,3163.280029,210588800
2019-05-30,3147.77002,3159.27002,3133.600098,3143,3143,179785100
2019-05-31,3114.550049,3130.580078,3110.51001,3117.76001,3117.76001,208381300
2019-06-03,3111.51001,3124.280029,3104.030029,3123.459961,3123.459961,180020900
2019-06-04,3129.76001,3142.370117,3125.379883,3142.370117,3142.370117,186410300
2019-06-06,3144.429932,3147.639893,3125.959961,3146.179932,3146.179932,307367700
2019-06-07,3145.929932,3166.290039,3140.679932,3166.290039,3166.290039,156029800
2019-06-10,3174.879883,3199.530029,3171.899902,3188.110107,3188.110107,191217400
2019-06-11,3193.300049,3211.570068,3192.929932,3209.580078,3209.580078,197612200
2019-06-12,3209.26001,3224.090088,3193.840088,3207.73999,3207.73999,187589800
2019-06-13,3203.179932,3220.659912,3185.669922,3220.659912,3220.659912,190300900
2019-06-14,3214.679932,3223.639893,3209.929932,3222.629883,3222.629883,156992800
2019-06-17,3210.25,3229.550049,3202.219971,3207.98999,3207.98999,168637200
2019-06-18,3212.540039,3240.189941,3209.449951,3238.72998,3238.72998,208115400
2019-06-19,3275.429932,3289.040039,3268.560059,3288.169922,3288.169922,248369600
2019-06-20,3292.969971,3320.800049,3290.52002,3314.51001,3314.51001,234617600
2019-06-21,3314.280029,3321.399902,3305.050049,3321.399902,3321.399902,362945000
2019-06-24,3308.709961,3315.25,3303.01001,3311.530029,3311.530029,179365800
2019-06-25,3317,3321.090088,3301.389893,3304.27002,3304.27002,211701400
2019-06-26,3298.350098,3308.659912,3273.27002,3301.25,3301.25,254170300
2019-06-27,3302.050049,3334.209961,3299.790039,3328.600098,3328.600098,217397700
2019-06-28,3336.080078,3336.080078,3321.379883,3321.610107,3321.610107,321586800
2019-07-01,3339.580078,3376.550049,3337.310059,3372.26001,3372.26001,212617600
2019-07-02,3373.719971,3374.149902,3347.919922,3370.800049,3370.800049,167544800
2019-07-03,3365.350098,3373.550049,3352.560059,3367.800049,3367.800049,264357300
2019-07-04,3370.27002,3381.72998,3366.899902,3372.25,3372.25,168683700
2019-07-05,3376.929932,3380.679932,3353.320068,3366.810059,3366.810059,233513700
2019-07-08,3356.050049,3356.050049,3319.189941,3334.22998,3334.22998,176712600
2019-07-09,3337.959961,3349.610107,3322.75,3329.459961,3329.459961,212175900
2019-07-10,3339.459961,3357.360107,3336.25,3340.419922,3340.419922,163748800
2019-07-11,3353.810059,3372.48999,3349.629883,3350.449951,3350.449951,191394200
