Date,Open,High,Low,Close,Adj Close,Volume
2019-08-27,1601.400024,1601.400024,1590.839966,1590.839966,1590.839966,210071500
2019-08-28,1590.390015,1592.130005,1585.660034,1589.819946,1589.819946,92700600
2019-08-29,1593.359985,1597.390015,1584.829956,1595.180054,1595.180054,92439100
2019-08-30,1602.239990,1612.140015,1601.589966,1612.140015,1612.140015,150191400
2019-09-03,1612.780029,1616.339966,1591.520020,1591.520020,1591.520020,105352900
2019-09-04,1593.969971,1600.910034,1591.109985,1599.890015,1599.890015,95861600
2019-09-05,1598.170044,1603.790039,1592.839966,1599.750000,1599.750000,108502500
2019-09-06,1601.660034,1606.400024,1599.579956,1604.469971,1604.469971,91206400
2019-09-10,1590.829956,1597.780029,1589.780029,1595.849976,1595.849976,174806400
2019-09-11,1597.880005,1602.300049,1595.280029,1602.300049,1602.300049,128033000
2019-09-12,1603.209961,1608.390015,1601.000000,1601.000000,1601.000000,120542700
2019-09-13,1600.689941,1603.680054,1596.329956,1601.250000,1601.250000,87804400
2019-09-17,1609.920044,1609.969971,1597.089966,1604.300049,1604.300049,140900100
2019-09-18,1599.569946,1599.569946,1594.089966,1599.489990,1599.489990,102870800
2019-09-19,1598.650024,1599.170044,1592.650024,1596.280029,1596.280029,82675500
2019-09-20,1597.609985,1597.609985,1590.020020,1597.410034,1597.410034,246858500
2019-09-23,1597.589966,1597.589966,1590.969971,1592.930054,1592.930054,83778400
2019-09-24,1593.500000,1593.500000,1585.579956,1592.329956,1592.329956,100387100
2019-09-25,1592.520020,1593.989990,1586.140015,1589.579956,1589.579956,74123200
2019-09-26,1589.479980,1593.050049,1589.209961,1593.000000,1593.000000,95044500
2019-09-27,1590.239990,1592.050049,1583.449951,1584.140015,1584.140015,73331700
2019-09-30,1584.260010,1586.689941,1578.530029,1583.910034,1583.910034,92489700
2019-10-01,1584.939941,1589.640015,1583.839966,1589.439941,1589.439941,71303900
2019-10-02,1588.849976,1589.060059,1574.900024,1574.900024,1574.900024,87431300
2019-10-03,1571.959961,1572.040039,1563.130005,1564.119995,1564.119995,90318700
2019-10-04,1563.890015,1564.790039,1551.959961,1557.670044,1557.670044,76431100
2019-10-07,1557.790039,1560.369995,1555.550049,1559.000000,1559.000000,44082500
2019-10-08,1560.459961,1565.160034,1556.209961,1558.790039,1558.790039,78376500
2019-10-09,1554.729980,1555.420044,1548.619995,1551.229980,1551.229980,87647500
2019-10-10,1550.699951,1553.180054,1548.449951,1551.869995,1551.869995,69706900
2019-10-11,1550.959961,1558.260010,1550.959961,1556.839966,1556.839966,78630200
2019-10-14,1562.650024,1568.959961,1562.650024,1567.589966,1567.589966,67604000
2019-10-15,1567.030029,1568.239990,1563.130005,1566.229980,1566.229980,84407300
2019-10-16,1568.099976,1574.900024,1567.869995,1574.900024,1574.900024,104215600
2019-10-17,1573.040039,1577.040039,1569.209961,1574.500000,1574.500000,96261500
2019-10-18,1572.719971,1576.869995,1567.719971,1571.150024,1571.150024,102591400
2019-10-21,1568.780029,1572.060059,1565.079956,1570.930054,1570.930054,48984300
2019-10-22,1570.270020,1574.089966,1567.699951,1574.089966,1574.089966,92716700
2019-10-23,1571.660034,1573.229980,1564.079956,1568.790039,1568.790039,81163100
2019-10-24,1569.469971,1571.430054,1565.640015,1571.109985,1571.109985,85709400
2019-10-25,1572.920044,1573.150024,1567.900024,1570.000000,1570.000000,70214800
2019-10-29,1573.160034,1577.979980,1570.180054,1577.790039,1577.790039,136240000
2019-10-30,1583.000000,1583.000000,1575.329956,1580.000000,1580.000000,103994200
2019-10-31,1579.140015,1599.770020,1579.140015,1597.979980,1597.979980,192718900
2019-11-01,1595.729980,1596.839966,1583.000000,1593.339966,1593.339966,88597000
2019-11-04,1598.280029,1603.560059,1595.199951,1603.560059,1603.560059,105488800
2019-11-05,1599.069946,1606.739990,1597.760010,1606.739990,1606.739990,136828000
2019-11-06,1609.430054,1609.640015,1597.180054,1603.250000,1603.250000,86576200
2019-11-07,1604.849976,1609.329956,1601.180054,1609.329956,1609.329956,106440400
2019-11-08,1607.089966,1614.189941,1606.020020,1609.729980,1609.729980,109606800
2019-11-11,1610.660034,1611.430054,1601.989990,1608.150024,1608.150024,87810000
2019-11-12,1612.180054,1614.209961,1605.709961,1609.729980,1609.729980,102461500
2019-11-13,1610.880005,1610.880005,1593.910034,1597.219971,1597.219971,120634300
2019-11-14,1595.400024,1598.089966,1592.630005,1593.550049,1593.550049,83645300
2019-11-15,1593.790039,1596.849976,1592.219971,1594.750000,1594.750000,77516500
2019-11-18,1593.089966,1604.359985,1592.469971,1604.359985,1604.359985,57599800
2019-11-19,1601.089966,1605.310059,1595.150024,1605.310059,1605.310059,80138500
2019-11-20,1601.420044,1604.380005,1598.319946,1601.140015,1601.140015,87737000
2019-11-21,1601.359985,1601.359985,1587.069946,1592.189941,1592.189941,97583900
2019-11-22,1589.869995,1600.060059,1589.250000,1596.839966,1596.839966,93254800
2019-11-25,1595.079956,1596.300049,1588.719971,1591.349976,1591.349976,56368900
2019-11-26,1589.640015,1595.920044,1583.699951,1583.869995,1583.869995,255822800
2019-11-27,1587.640015,1590.510010,1582.459961,1587.180054,1587.180054,72429300
2019-11-28,1588.079956,1588.510010,1582.280029,1583.770020,1583.770020,68597800
2019-11-29,1585.699951,1585.699951,1560.719971,1561.739990,1561.739990,113618700
2019-12-02,1562.550049,1570.550049,1561.979980,1570.550049,1570.550049,75988700
2019-12-03,1568.849976,1568.849976,1556.170044,1562.270020,1562.270020,85943900
2019-12-04,1553.989990,1560.930054,1550.920044,1560.930054,1560.930054,106194700
2019-12-05,1561.939941,1567.339966,1560.130005,1563.579956,1563.579956,102869400
2019-12-06,1561.579956,1569.010010,1561.579956,1568.439941,1568.439941,67750300
2019-12-09,1566.180054,1567.780029,1560.020020,1562.709961,1562.709961,76676600
2019-12-10,1561.469971,1564.819946,1559.229980,1561.790039,1561.790039,72435300
2019-12-11,1558.760010,1568.030029,1558.760010,1563.189941,1563.189941,94604400
2019-12-12,1559.829956,1572.510010,1559.829956,1567.339966,1567.339966,124138400
2019-12-13,1576.510010,1579.229980,1571.160034,1571.160034,1571.160034,125142500
2019-12-16,1568.430054,1573.410034,1565.589966,1569.349976,1569.349976,77939800
2019-12-17,1571.869995,1576.949951,1564.250000,1576.949951,1576.949951,105202000
2019-12-18,1599.109985,1599.109985,1599.109985,1599.109985,1599.109985,0
2019-12-19,1587.130005,1603.589966,1585.760010,1596.010010,1596.010010,84325300
2019-12-20,1598.270020,1610.180054,1591.949951,1610.180054,1610.180054,170098700
2019-12-23,1606.449951,1615.109985,1601.229980,1614.180054,1614.180054,65777100
2019-12-24,1613.829956,1613.869995,1602.099976,1604.229980,1604.229980,34847100
2019-12-26,1604.680054,1607.119995,1602.660034,1603.550049,1603.550049,22687500
2019-12-27,1599.930054,1610.910034,1598.479980,1610.609985,1610.609985,63765200
2019-12-30,1609.449951,1617.430054,1608.760010,1615.670044,1615.670044,82149800
