Date,Open,High,Low,Close,Adj Close,Volume
2019-10-15,1567.030029,1568.23999,1563.130005,1566.22998,1566.22998,84407300
2019-10-16,1568.099976,1574.900024,1567.869995,1574.900024,1574.900024,104215600
2019-10-17,1573.040039,1577.040039,1569.209961,1574.5,1574.5,96261500
2019-10-18,1572.719971,1576.869995,1567.719971,1571.150024,1571.150024,102591400
2019-10-21,1568.780029,1572.060059,1565.079956,1570.930054,1570.930054,48984300
2019-10-22,1570.27002,1574.089966,1567.699951,1574.089966,1574.089966,92716700
2019-10-23,1571.660034,1573.22998,1564.079956,1568.790039,1568.790039,81163100
2019-10-24,1569.469971,1571.430054,1565.640015,1571.109985,1571.109985,85709400
2019-10-25,1572.920044,1573.150024,1567.900024,1570,1570,70214800
2019-10-29,1573.160034,1577.97998,1570.180054,1577.790039,1577.790039,136240000
2019-10-30,1583,1583,1575.329956,1580,1580,103994200
2019-10-31,1579.140015,1599.77002,1579.140015,1597.97998,1597.97998,192718900
2019-11-01,1595.72998,1596.839966,1583,1593.339966,1593.339966,88597000
2019-11-04,1598.280029,1603.560059,1595.199951,1603.560059,1603.560059,105488800
2019-11-05,1599.069946,1606.73999,1597.76001,1606.73999,1606.73999,136828000
2019-11-06,1609.430054,1609.640015,1597.180054,1603.25,1603.25,86576200
2019-11-07,1604.849976,1609.329956,1601.180054,1609.329956,1609.329956,106440400
2019-11-08,1607.089966,1614.189941,1606.02002,1609.72998,1609.72998,109606800
2019-11-11,1610.660034,1611.430054,1601.98999,1608.150024,1608.150024,87810000
2019-11-12,1612.180054,1614.209961,1605.709961,1609.72998,1609.72998,102461500
2019-11-13,1610.880005,1610.880005,1593.910034,1597.219971,1597.219971,120634300
2019-11-14,1595.400024,1598.089966,1592.630005,1593.550049,1593.550049,83645300
2019-11-15,1593.790039,1596.849976,1592.219971,1594.75,1594.75,77516500
2019-11-18,1593.089966,1604.359985,1592.469971,1604.359985,1604.359985,57599800
2019-11-19,1601.089966,1605.310059,1595.150024,1605.310059,1605.310059,80138500
2019-11-20,1601.420044,1604.380005,1598.319946,1601.140015,1601.140015,87737000
2019-11-21,1601.359985,1601.359985,1587.069946,1592.189941,1592.189941,97583900
2019-11-22,1589.869995,1600.060059,1589.25,1596.839966,1596.839966,93254800
2019-11-25,1595.079956,1596.300049,1588.719971,1591.349976,1591.349976,56368900
2019-11-26,1589.640015,1595.920044,1583.699951,1583.869995,1583.869995,255822800
2019-11-27,1587.640015,1590.51001,1582.459961,1587.180054,1587.180054,72429300
2019-11-28,1588.079956,1588.51001,1582.280029,1583.77002,1583.77002,68597800
2019-11-29,1585.699951,1585.699951,1560.719971,1561.73999,1561.73999,113618700
2019-12-02,1562.550049,1570.550049,1561.97998,1570.550049,1570.550049,75988700
2019-12-03,1568.849976,1568.849976,1556.170044,1562.27002,1562.27002,85943900
2019-12-04,1553.98999,1560.930054,1550.920044,1560.930054,1560.930054,106194700
2019-12-05,1561.939941,1567.339966,1560.130005,1563.579956,1563.579956,102869400
2019-12-06,1561.579956,1569.01001,1561.579956,1568.439941,1568.439941,67750300
2019-12-09,1566.180054,1567.780029,1560.02002,1562.709961,1562.709961,76676600
2019-12-10,1561.469971,1564.819946,1559.22998,1561.790039,1561.790039,72435300
2019-12-11,1558.76001,1568.030029,1558.76001,1563.189941,1563.189941,94604400
2019-12-12,1559.829956,1572.51001,1559.829956,1567.339966,1567.339966,124138400
2019-12-13,1576.51001,1579.22998,1571.160034,1571.160034,1571.160034,125142500
2019-12-16,1568.430054,1573.410034,1565.589966,1569.349976,1569.349976,77939800
2019-12-17,1571.869995,1576.949951,1564.25,1576.949951,1576.949951,105202000
2019-12-18,1599.109985,1599.109985,1599.109985,1599.109985,1599.109985,0
2019-12-19,1587.130005,1603.589966,1585.76001,1596.01001,1596.01001,84325300
2019-12-20,1598.27002,1610.180054,1591.949951,1610.180054,1610.180054,170098700
2019-12-23,1606.449951,1615.109985,1601.22998,1614.180054,1614.180054,65777100
2019-12-24,1613.829956,1613.869995,1602.099976,1604.22998,1604.22998,34847100
2019-12-26,1604.680054,1607.119995,1602.660034,1603.550049,1603.550049,22687500
2019-12-27,1599.930054,1610.910034,1598.47998,1610.609985,1610.609985,63765200
2019-12-30,1609.449951,1617.430054,1608.76001,1615.670044,1615.670044,82149800
2019-12-31,1609.369995,1610.689941,1588.76001,1588.76001,1588.76001,104601300
2020-01-02,1590.97998,1603.719971,1590.97998,1602.5,1602.5,69876500
2020-01-03,1606.310059,1612.619995,1604.339966,1611.380005,1611.380005,109697200
2020-01-06,1611.160034,1611.160034,1593.079956,1597.76001,1597.76001,57241400
2020-01-07,1596.560059,1612.599976,1596.420044,1611.040039,1611.040039,96579400
2020-01-08,1604.060059,1604.060059,1587.430054,1589.099976,1589.099976,93682000
2020-01-09,1593.719971,1599.01001,1589.97998,1595.650024,1595.650024,97468500
2020-01-10,1596.650024,1597.849976,1589.069946,1591.459961,1591.459961,77260800
2020-01-13,1593.099976,1595.23999,1581.569946,1584.72998,1584.72998,76066600
2020-01-14,1584.98999,1587.469971,1571.890015,1580.599976,1580.599976,96081600
2020-01-15,1579.939941,1585.140015,1573.920044,1585.140015,1585.140015,84830800
2020-01-16,1582.119995,1588.22998,1575.77002,1587.880005,1587.880005,95089400
2020-01-17,1586.939941,1595.810059,1586.76001,1595.810059,1595.810059,147653500
2020-01-20,1596.390015,1596.390015,1588.880005,1588.880005,1588.880005,82673100
2020-01-21,1589.290039,1592.589966,1587.099976,1587.329956,1587.329956,113059900
2020-01-22,1584.640015,1595.380005,1576.900024,1577.97998,1577.97998,169768500
2020-01-23,1575.27002,1577.790039,1571.579956,1574.439941,1574.439941,109508300
2020-01-24,1573.599976,1575.209961,1568.640015,1572.810059,1572.810059,80187200
2020-01-28,1551.640015,1551.640015,1551.640015,1551.640015,1551.640015,0
2020-01-29,1551.630005,1554.420044,1547.939941,1550.469971,1550.469971,173163500
2020-01-30,1545.589966,1545.589966,1545.589966,1545.589966,1545.589966,0
2020-01-31,1544.25,1552.459961,1530.689941,1531.060059,1531.060059,232272000
2020-02-03,1522.140015,1528.060059,1517.609985,1521.949951,1521.949951,154060300
2020-02-04,1528.319946,1542.589966,1527.699951,1535.800049,1535.800049,167916100
2020-02-05,1539.640015,1539.890015,1529.099976,1536.790039,1536.790039,192358700
2020-02-06,1552.77002,1552.77002,1552.77002,1552.77002,1552.77002,0
2020-02-07,1554.290039,1554.910034,1546.079956,1554.48999,1554.48999,124357000
2020-02-10,1557.069946,1557.069946,1540.109985,1542.800049,1542.800049,101850300
2020-02-11,1551.47998,1551.47998,1551.47998,1551.47998,1551.47998,0
2020-02-12,1551.02002,1555.660034,1538.660034,1542.939941,1542.939941,182740200
2020-02-13,1544.75,1545.920044,1536.76001,1539.160034,1539.160034,98000800
2020-02-14,1538.719971,1544.459961,1534.969971,1544.459961,1544.459961,95266500
2020-02-17,1542.969971,1545.920044,1537.119995,1537.119995,1537.119995,75684400
2020-02-18,1536.51001,1537.869995,1532.890015,1537.079956,1537.079956,100882100
2020-02-19,1539.219971,1539.900024,1530.829956,1534.160034,1534.160034,100665400
2020-02-20,1537.099976,1540.180054,1531.150024,1534.97998,1534.97998,125662200
2020-02-21,1529.01001,1533.910034,1527.569946,1531.199951,1531.199951,106739500
2020-02-24,1501.469971,1510.420044,1486.709961,1490.060059,1490.060059,255636600
2020-02-25,1481.459961,1503.300049,1481.459961,1500.880005,1500.880005,174202800
2020-02-26,1495.189941,1495.189941,1495.189941,1495.189941,1495.189941,0
2020-02-27,1496.72998,1508.27002,1494.939941,1505.589966,1505.589966,133612600
2020-02-28,1484.900024,1494.089966,1473.77002,1482.640015,1482.640015,312195000
2020-03-02,1471.339966,1478.680054,1456.079956,1466.939941,1466.939941,231463500
2020-03-03,1476.300049,1481.359985,1466.900024,1478.640015,1478.640015,179122500
2020-03-04,1478.329956,1491.069946,1474.949951,1489.949951,1489.949951,185113600
2020-03-05,1492.359985,1497.310059,1486.349976,1491.030029,1491.030029,140555700
2020-03-06,1486.839966,1486.839966,1479.73999,1483.099976,1483.099976,169355600
2020-03-09,1459.810059,1459.810059,1422.650024,1424.160034,1424.160034,255462000
2020-03-10,1415.859985,1446.72998,1414.949951,1430.469971,1430.469971,220291600
2020-03-11,1431.349976,1454,1428.589966,1443.829956,1443.829956,195734000
2020-03-12,1431.410034,1432.699951,1419.430054,1419.430054,1419.430054,232856800
2020-03-13,1363.76001,1369,1320.959961,1344.75,1344.75,442093200
2020-03-16,1319.369995,1319.369995,1278.47998,1280.630005,1280.630005,343898600
2020-03-17,1217.280029,1278.430054,1211.949951,1256.579956,1256.579956,431606800
2020-03-18,1254.430054,1275.22998,1226.26001,1239.01001,1239.01001,292176800
2020-03-19,1227.709961,1242.819946,1207.800049,1219.719971,1219.719971,280828500
2020-03-20,1220.540039,1304.550049,1220.540039,1303.280029,1303.280029,396283500
2020-03-23,1259.880005,1259.880005,1259.880005,1259.880005,1259.880005,0
2020-03-24,1271.339966,1311.219971,1271.339966,1291.140015,1291.140015,199940700
2020-03-25,1322.189941,1341.859985,1304.969971,1324.5,1324.5,208580500
2020-03-26,1333.72998,1336.73999,1309.209961,1328.089966,1328.089966,173835400
2020-03-27,1335.569946,1353.349976,1335.569946,1343.089966,1343.089966,194261000
2020-03-30,1336.22998,1336.22998,1317.390015,1328.880005,1328.880005,144260500
2020-03-31,1336.599976,1352.199951,1335.910034,1350.890015,1350.890015,260583600
2020-04-01,1344.900024,1344.900024,1322.660034,1322.660034,1322.660034,189037100
2020-04-02,1320.619995,1332.609985,1316.939941,1330.900024,1330.900024,154382300
2020-04-03,1331.560059,1333.819946,1324.410034,1330.650024,1330.650024,138072800
2020-04-06,1332.609985,1343.050049,1324.430054,1341.689941,1341.689941,150403500
2020-04-07,1355.51001,1369.920044,1352.630005,1369.920044,1369.920044,182160000
2020-04-08,1366.459961,1367.160034,1358.199951,1361.390015,1361.390015,149272300
2020-04-09,1368.890015,1371.349976,1366.530029,1369.76001,1369.76001,131792500
2020-04-10,1361.619995,1362.160034,1354.280029,1357.5,1357.5,81993900
2020-04-13,1357.939941,1359.680054,1352.780029,1356.030029,1356.030029,73131100
2020-04-14,1361.01001,1373.800049,1357.829956,1371.660034,1371.660034,114404000
2020-04-15,1375.619995,1394.660034,1375.119995,1387.790039,1387.790039,166219900
2020-04-16,1381.959961,1398.530029,1378.300049,1386.530029,1386.530029,162695500
2020-04-17,1395.550049,1414.670044,1395.550049,1407.339966,1407.339966,161977100
2020-04-20,1411.689941,1428.949951,1411.689941,1413.119995,1413.119995,183669900
2020-04-21,1407.22998,1407.22998,1381.72998,1381.72998,1381.72998,166167900
2020-04-22,1366.400024,1383.089966,1359.540039,1381.890015,1381.890015,190817200
2020-04-23,1388.73999,1395.339966,1378.780029,1381.640015,1381.640015,147390800
2020-04-24,1376.170044,1377.709961,1367.48999,1369.849976,1369.849976,143980200
2020-04-27,1371.599976,1378.400024,1370.160034,1370.160034,1370.160034,74707700
2020-04-28,1371.97998,1377.369995,1367.439941,1372.199951,1372.199951,145151500
2020-04-29,1372.390015,1386.22998,1372.170044,1380.300049,1380.300049,122355200
2020-04-30,1383.959961,1418.420044,1383.959961,1407.780029,1407.780029,189319500
2020-05-04,1388.829956,1388.829956,1375.390015,1376.589966,1376.589966,116486800
2020-05-05,1378.75,1398.069946,1378.75,1389.550049,1389.550049,79911100
2020-05-06,1387.75,1393.560059,1376.930054,1376.930054,1376.930054,105301100
2020-05-08,1382.119995,1392.22998,1382.02002,1382.310059,1382.310059,127071100
2020-05-12,1379.439941,1388.410034,1377.560059,1379.930054,1379.930054,139615300
2020-05-13,1383.219971,1400.670044,1379.099976,1397.130005,1397.130005,186890100
2020-05-14,1400.339966,1411.079956,1388.800049,1397.25,1397.25,180103600
2020-05-15,1403.469971,1408.189941,1398.709961,1403.439941,1403.439941,114462900
2020-05-18,1409.390015,1416.939941,1405.650024,1410.160034,1410.160034,100010700
2020-05-19,1419.77002,1428.119995,1418.76001,1423.969971,1423.969971,171866300
2020-05-20,1429.26001,1435.119995,1420.180054,1435.119995,1435.119995,101428000
2020-05-21,1437.48999,1455.130005,1437.130005,1452.109985,1452.109985,168060000
2020-05-22,1451.369995,1451.439941,1435.22998,1436.76001,1436.76001,144048200
2020-05-27,1446.910034,1458.23999,1446.420044,1451.72998,1451.72998,189841100
2020-05-28,1453.530029,1458.72998,1449.25,1457.5,1457.5,189529500
2020-05-29,1450.540039,1473.77002,1448.839966,1473.25,1473.25,595843500
2020-06-02,1484.51001,1509.73999,1480.170044,1507.689941,1507.689941,225473000
2020-06-03,1515.680054,1542.01001,1492.339966,1538.530029,1538.530029,292940300
2020-06-04,1541.689941,1561.839966,1541.5,1561.839966,1561.839966,261501300
2020-06-05,1561.170044,1564.130005,1547.569946,1556.329956,1556.329956,189450200
2020-06-09,1572.800049,1590.829956,1567.969971,1575.160034,1575.160034,290834700
2020-06-10,1576.26001,1578.099976,1570.449951,1575.27002,1575.27002,165205700
2020-06-11,1577.650024,1586.219971,1550.900024,1557.25,1557.25,212285100
2020-06-12,1512.390015,1546.02002,1509.160034,1546.02002,1546.02002,186027200
2020-06-15,1548.050049,1548.050049,1490.439941,1498.829956,1498.829956,218572900
2020-06-16,1518.920044,1528.76001,1517.469971,1517.709961,1517.709961,143663500
2020-06-17,1527.97998,1528.630005,1510.709961,1526.319946,1526.319946,154681700
2020-06-18,1524.51001,1525.689941,1503.349976,1504.910034,1504.910034,200979200
2020-06-19,1497.959961,1512.939941,1496.790039,1507.26001,1507.26001,254830200
2020-06-22,1505.949951,1511.650024,1502.640015,1511.23999,1511.23999,98222800
2020-06-23,1511.150024,1511.540039,1492.319946,1507.040039,1507.040039,109465200
2020-06-24,1507.380005,1507.380005,1496.98999,1502.630005,1502.630005,92440000
2020-06-25,1494.439941,1498.609985,1484.400024,1489.199951,1489.199951,93460100
2020-06-26,1491.969971,1495.569946,1483.050049,1488.140015,1488.140015,94462100
2020-06-29,1485.189941,1494.969971,1476.280029,1494.430054,1494.430054,104824100
2020-06-30,1493.410034,1509.119995,1492.069946,1500.969971,1500.969971,140817600
2020-07-01,1503.930054,1517.01001,1497.540039,1514.430054,1514.430054,114831700
2020-07-02,1514.780029,1536.359985,1513.209961,1536.280029,1536.280029,132430200
2020-07-03,1543.47998,1552.650024,1538.160034,1552.650024,1552.650024,85868800
2020-07-06,1553.790039,1577.819946,1553.790039,1576.900024,1576.900024,120130400
2020-07-07,1582.030029,1587.640015,1562.880005,1566.719971,1566.719971,152251200
2020-07-08,1562.079956,1584.670044,1562.079956,1583.5,1583.5,127417600
2020-07-09,1583.939941,1590.630005,1579.900024,1583.25,1583.25,164873700
2020-07-10,1578.920044,1591.839966,1574.079956,1591.839966,1591.839966,145111600
2020-07-13,1596.400024,1608.339966,1595.75,1606.430054,1606.430054,136029500
2020-07-14,1608.280029,1617.359985,1577.329956,1598.75,1598.75,144740400
2020-07-15,1601.52002,1605.26001,1585.560059,1585.560059,1585.560059,133790000
2020-07-16,1583.319946,1599.530029,1572.109985,1573.47998,1573.47998,94192100
2020-07-17,1563.01001,1599.589966,1563.01001,1596.329956,1596.329956,181775800
2020-07-20,1607.349976,1609.02002,1580.390015,1589.449951,1589.449951,136294000
2020-07-21,1588.420044,1601.810059,1587.859985,1595.930054,1595.930054,147303200
2020-07-22,1594.050049,1599.569946,1586.27002,1586.97998,1586.97998,118174700
2020-07-23,1606.420044,1606.420044,1606.420044,1606.420044,1606.420044,0
2020-07-24,1603.300049,1605.209961,1585.109985,1589.609985,1589.609985,117983500
2020-07-27,1594.680054,1595,1585.23999,1591.47998,1591.47998,89988600
2020-07-28,1594.640015,1609.939941,1593.23999,1609.939941,1609.939941,138510800
2020-07-29,1610.130005,1618.01001,1589.97998,1611.420044,1611.420044,112190000
2020-07-30,1614.02002,1614.349976,1584.949951,1603.75,1603.75,126475200
2020-08-03,1595.01001,1599.339966,1570.180054,1572.609985,1572.609985,148578200
2020-08-04,1578.23999,1580.869995,1549.619995,1575.939941,1575.939941,142530200
2020-08-05,1578.819946,1579.910034,1566.869995,1568.130005,1568.130005,115800000
2020-08-06,1577.469971,1588.569946,1575.400024,1588.569946,1588.569946,88750000
2020-08-07,1590.540039,1591.079956,1578.140015,1578.140015,1578.140015,78209400
2020-08-10,1579.290039,1579.290039,1558.069946,1571.660034,1571.660034,65970000
2020-08-11,1580.170044,1581.930054,1564.73999,1564.73999,1564.73999,80677300
2020-08-12,1558.819946,1564.380005,1539.609985,1556.640015,1556.640015,147372000
2020-08-13,1564.130005,1576.420044,1561.170044,1576.420044,1576.420044,103047400
2020-08-14,1578.790039,1579.630005,1561.180054,1564.589966,1564.589966,113661000
2020-08-17,1561.939941,1567.550049,1543.040039,1560.73999,1560.73999,102190000
2020-08-18,1559.640015,1577.849976,1557.25,1577.849976,1577.849976,122344500
2020-08-19,1576.380005,1584.359985,1570.699951,1575.380005,1575.380005,108285500
2020-08-21,1574.790039,1579.01001,1568.97998,1577.119995,1577.119995,194313500
2020-08-24,1578.550049,1581.27002,1567.099976,1568.579956,1568.579956,119426200
2020-08-25,1563.349976,1569.579956,1552.920044,1554.959961,1554.959961,125072300
2020-08-26,1554.75,1558.949951,1538.26001,1549.579956,1549.579956,129083600
2020-08-27,1548.209961,1554.780029,1544.119995,1554.780029,1554.780029,132430100
2020-08-28,1555.050049,1558.290039,1525.209961,1525.209961,1525.209961,265628700
2020-09-01,1541.550049,1541.98999,1520.199951,1521.430054,1521.430054,215671500
2020-09-02,1525.119995,1537.540039,1523.689941,1537.540039,1537.540039,146423000
2020-09-03,1540.640015,1544.180054,1507.579956,1515.400024,1515.400024,227392200
2020-09-04,1504.619995,1519.280029,1498.719971,1515.859985,1515.859985,123115500
2020-09-07,1514.630005,1520.890015,1507.569946,1516.380005,1516.380005,94876900
2020-09-08,1518.5,1519.319946,1494.189941,1519.319946,1519.319946,177379900
2020-09-09,1505.73999,1505.73999,1490.530029,1496.719971,1496.719971,233845100
2020-09-10,1502.219971,1504.030029,1474.22998,1490.119995,1490.119995,280828000
2020-09-11,1486.22998,1505.890015,1477.469971,1504.849976,1504.849976,323100600
2020-09-14,1513.430054,1515.660034,1506.410034,1511.359985,1511.359985,247327400
2020-09-15,1510.359985,1532.040039,1503.189941,1531.280029,1531.280029,182127100
2020-09-17,1541.140015,1541.140015,1508.01001,1513.069946,1513.069946,314591800
2020-09-18,1511.780029,1524.069946,1503.430054,1506.630005,1506.630005,284135400
2020-09-21,1510.420044,1511.77002,1496.969971,1499.430054,1499.430054,156236400
2020-09-22,1495.280029,1511.900024,1494.930054,1505.780029,1505.780029,135822100
