Date,Open,High,Low,Close,Adj Close,Volume
2020-08-07,5906.870117,5906.870117,5834.859863,5846.020020,5844.517090,129400
2020-08-10,5853.120117,5930.919922,5832.600098,5930.919922,5929.395020,89900
2020-08-11,5934.910156,5984.350098,5913.589844,5953.939941,5952.409180,136900
2020-08-12,5980.490234,5995.000000,5966.970215,5995.000000,5993.458984,0
2020-08-13,6015.259766,6097.779785,6010.600098,6097.779785,6096.212402,110700
2020-08-14,6069.669922,6076.910156,6014.779785,6076.910156,6075.348145,251900
2020-08-17,6081.109863,6081.109863,6012.140137,6068.779785,6067.219727,119400
2020-08-18,6098.080078,6156.450195,6058.979980,6156.450195,6154.867676,135000
2020-08-19,6167.129883,6167.129883,6042.120117,6042.120117,6040.566895,115500
2020-08-20,6058.350098,6064.089844,5962.640137,6005.399902,6003.855957,73500
2020-08-21,null,null,null,null,null,null
2020-08-24,5997.549805,5997.549805,5925.799805,5943.580078,5942.052246,626500
2020-08-25,5934.259766,5962.890137,5893.140137,5953.439941,5951.909668,80700
2020-08-26,5935.830078,5935.830078,5895.700195,5931.330078,5929.805176,118100
2020-08-27,5930.040039,5950.529785,5919.740234,5921.549805,5920.027344,116200
2020-08-28,5917.709961,5931.390137,5872.259766,5884.180176,5882.667480,203000
2020-08-31,null,null,null,null,null,null
2020-09-01,5922.060059,5946.220215,5799.240234,5799.240234,5797.749512,149300
2020-09-02,5820.700195,5820.700195,5703.589844,5738.390137,5736.915039,140800
2020-09-03,5751.140137,5775.970215,5723.459961,5772.859863,5771.375977,121100
2020-09-04,5750.160156,5785.089844,5695.779785,5785.089844,5783.602539,92800
2020-09-07,5787.700195,5935.850098,5772.009766,5935.850098,5934.324219,115600
2020-09-08,5917.540039,6034.029785,5908.470215,6034.029785,6032.478516,141500
2020-09-09,6000.160156,6000.160156,5932.839844,5932.839844,5931.314453,120400
2020-09-10,5955.549805,5973.589844,5902.390137,5902.390137,5900.872559,117600
2020-09-11,5906.939941,5967.959961,5888.359863,5967.959961,5966.425781,92200
2020-09-14,5954.229980,5997.140137,5934.470215,5997.140137,5995.598633,105400
2020-09-15,5989.439941,6018.209961,5947.850098,6018.209961,6016.662598,102700
2020-09-16,5996.990234,5996.990234,5943.919922,5946.620117,5945.091309,84400
2020-09-17,5946.049805,5946.049805,5886.330078,5943.520020,5941.992188,92800
2020-09-18,5945.250000,5952.100098,5886.370117,5908.899902,5907.380859,170600
2020-09-21,5913.600098,5925.310059,5879.759766,5909.319824,5907.800781,60400
2020-09-22,5893.189941,5894.279785,5837.029785,5894.279785,5892.764648,78600
2020-09-23,5900.879883,5903.580078,5876.779785,5892.720215,5891.205566,83100
2020-09-24,5888.200195,5888.200195,5845.799805,5845.799805,5844.296875,102000
2020-09-25,5842.810059,5880.180176,5829.660156,5838.660156,5837.159180,89300
2020-09-28,5870.520020,5872.189941,5846.229980,5861.390137,5859.883301,77100
2020-09-29,5878.279785,5878.319824,5841.600098,5841.600098,5840.098145,91500
2020-09-30,5863.500000,5878.529785,5849.500000,5864.229980,5862.722656,98100
2020-10-01,5881.899902,5944.870117,5857.379883,5944.870117,5943.341797,77200
2020-10-02,5942.149902,5999.399902,5924.859863,5999.399902,5997.857422,164000
2020-10-05,6005.580078,6010.759766,5938.950195,5938.950195,5937.423340,181400
2020-10-06,5938.410156,5949.669922,5850.850098,5910.640137,5909.120605,152000
2020-10-07,5904.910156,5904.910156,5845.680176,5867.879883,5866.371582,175900
2020-10-08,5888.450195,5942.660156,5825.479980,5942.660156,5941.132324,189500
2020-10-09,5943.709961,5943.709961,5908.520020,5931.609863,5930.084961,175200
2020-10-12,5935.399902,5954.470215,5910.729980,5937.049805,5935.523438,146600
2020-10-13,5938.609863,5946.069824,5920.770020,5923.229980,5921.707031,128600
2020-10-14,5923.919922,5933.830078,5913.009766,5925.299805,5923.776367,133800
2020-10-15,5930.430176,5950.500000,5919.549805,5938.330078,5936.803711,152800
2020-10-16,5921.339844,5939.620117,5898.470215,5898.470215,5896.954102,140600
2020-10-19,5913.779785,6019.259766,5913.779785,6019.259766,6017.712402,112200
2020-10-20,6022.609863,6133.000000,6018.330078,6112.709961,6111.138672,183300
2020-10-21,6146.040039,6290.680176,6146.040039,6278.589844,6276.975586,287400
2020-10-22,6309.870117,6344.629883,6241.310059,6344.629883,6342.999023,258300
2020-10-23,6370.919922,6484.450195,6370.919922,6484.060059,6482.393066,203800
2020-10-26,6496.189941,6517.259766,6453.200195,6491.189941,6489.520996,141900
2020-10-27,6467.450195,6467.450195,6381.189941,6415.080078,6413.431152,150500
2020-10-28,6413.600098,6415.029785,6377.790039,6377.790039,6376.150391,129000
2020-10-29,6326.310059,6326.310059,6248.479980,6249.390137,6247.783691,164500
2020-10-30,6233.600098,6328.379883,6202.899902,6324.000000,6322.374023,147400
2020-11-02,null,null,null,null,null,null
2020-11-03,6282.890137,6358.419922,6250.870117,6335.560059,6333.931152,92400
2020-11-04,6374.470215,6464.049805,6334.089844,6464.049805,6462.388184,126900
2020-11-05,6477.160156,6702.750000,6477.160156,6644.770020,6643.062012,202300
2020-11-06,6686.129883,6709.729980,6571.000000,6685.689941,6683.971191,196100
2020-11-09,6665.080078,6685.850098,6619.589844,6685.850098,6684.131348,148700
2020-11-10,6792.580078,7035.479980,6792.580078,7035.479980,7033.671387,273800
2020-11-11,6968.930176,7079.180176,6944.109863,7024.259766,7022.454102,296400
2020-11-12,null,null,null,null,null,null
2020-11-13,6933.890137,6972.660156,6917.020020,6969.879883,6968.087891,191300
