Date,Open,High,Low,Close,Adj Close,Volume
2019-10-15,11360.84961,11462.34961,11342.09961,11428.29981,11428.29981,527400
2019-10-16,11464.9502,11481.04981,11411.09961,11464,11464,533500
2019-10-17,11466.29981,11599.09961,11439.65039,11586.34961,11586.34961,797600
2019-10-18,11580.29981,11684.7002,11553.15039,11661.84961,11661.84961,853400
2019-10-22,11657.15039,11714.34961,11573.65039,11588.34961,11588.34961,867600
2019-10-23,11596.2002,11651.59961,11554.40039,11604.09961,11604.09961,664200
2019-10-24,11661.65039,11679.59961,11534.65039,11582.59961,11582.59961,700500
2019-10-25,11646.15039,11646.90039,11490.75,11583.90039,11583.90039,812000
2019-10-27,null,null,null,null,null,null
2019-10-29,11643.9502,11809.40039,11627.34961,11786.84961,11786.84961,951700
2019-10-30,11883.90039,11883.9502,11784.4502,11844.09961,11844.09961,725200
2019-10-31,11890.4502,11945,11855.09961,11877.4502,11877.4502,1414800
2019-11-01,11886.59961,11918.29981,11843.34961,11890.59961,11890.59961,855300
2019-11-04,11928.90039,11989.15039,11905.34961,11941.29981,11941.29981,823100
2019-11-05,11974.59961,11978.9502,11861.90039,11917.2002,11917.2002,632000
2019-11-06,11911.5,12002.90039,11850.25,11966.04981,11966.04981,603400
2019-11-07,12021.09961,12021.40039,11946.84961,12012.04981,12012.04981,563000
2019-11-08,11987.15039,12034.15039,11888.75,11908.15039,11908.15039,789300
2019-11-11,11879.2002,11932.65039,11853.9502,11913.4502,11913.4502,549000
2019-11-13,11908.29981,11946.79981,11823.2002,11840.4502,11840.4502,659000
2019-11-14,11858.75,11895.65039,11802.65039,11872.09961,11872.09961,559500
2019-11-15,11904.2002,11973.65039,11879.25,11895.4502,11895.4502,580200
2019-11-18,11915.15039,11946.2002,11867.59961,11884.5,11884.5,514400
2019-11-19,11919.4502,11958.84961,11881.75,11940.09961,11940.09961,613900
2019-11-20,12004.75,12038.59961,11966.04981,11999.09961,11999.09961,646700
2019-11-21,12025.65039,12028.2002,11956.90039,11968.40039,11968.40039,557700
2019-11-22,11967.29981,11968.09961,11883.5,11914.40039,11914.40039,486800
2019-11-25,11922.4502,12084.5,11919.75,12073.75,12073.75,534300
2019-11-26,12110.2002,12132.4502,12006.34961,12037.7002,12037.7002,1201300
2019-11-27,12068.5,12114.90039,12055.15039,12100.7002,12100.7002,584200
2019-11-28,12132.09961,12158.79981,12099.9502,12151.15039,12151.15039,620500
2019-11-29,12146.2002,12147.40039,12017.40039,12056.04981,12056.04981,804400
2019-12-02,12137.04981,12137.15039,12023.7002,12048.2002,12048.2002,720900
2019-12-03,12067.65039,12068.59961,11956.40039,11994.2002,11994.2002,605800
2019-12-04,11969.9502,12054.7002,11935.29981,12043.2002,12043.2002,747200
2019-12-05,12071.25,12081.2002,11998.75,12018.40039,12018.40039,562200
2019-12-06,12047.34961,12057.04981,11888.84961,11921.5,11921.5,609200
2019-12-09,11939.09961,11981.9502,11888.04981,11937.5,11937.5,599100
2019-12-10,11950.5,11953.2002,11844.7002,11856.79981,11856.79981,650200
2019-12-11,11867.34961,11923.2002,11832.29981,11910.15039,11910.15039,997700
2019-12-12,11944.29981,12005.5,11934,11971.79981,11971.79981,752600
2019-12-13,12026.40039,12098.84961,12023.59961,12086.7002,12086.7002,597700
2019-12-16,12131.34961,12134.65039,12046.29981,12053.9502,12053.9502,437700
2019-12-17,12082.4502,12182.75,12070.34961,12165,12165,499600
2019-12-18,12197,12237.7002,12163.4502,12221.65039,12221.65039,518900
2019-12-19,12223.40039,12268.34961,12191.15039,12259.7002,12259.7002,623100
2019-12-20,12266.4502,12293.90039,12252.75,12271.79981,12271.79981,810700
2019-12-23,12235.4502,12287.15039,12213.25,12262.75,12262.75,604800
2019-12-24,12269.25,12283.7002,12202.09961,12214.54981,12214.54981,470300
2019-12-26,12211.84961,12221.54981,12118.84961,12126.54981,12126.54981,520300
2019-12-27,12172.90039,12258.4502,12157.90039,12245.79981,12245.79981,383800
2019-12-30,12274.90039,12286.4502,12213.79981,12255.84961,12255.84961,411100
2019-12-31,12247.09961,12247.09961,12151.79981,12168.4502,12168.4502,426900
2020-01-01,12202.15039,12222.2002,12165.29981,12182.5,12182.5,304100
2020-01-02,12198.54981,12289.90039,12195.25,12282.2002,12282.2002,407700
2020-01-03,12261.09961,12265.59961,12191.34961,12226.65039,12226.65039,428800
2020-01-06,12170.59961,12179.09961,11974.2002,11993.04981,11993.04981,396500
2020-01-07,12079.09961,12152.15039,12005.34961,12052.9502,12052.9502,447800
2020-01-08,11939.09961,12044.9502,11929.59961,12025.34961,12025.34961,446000
2020-01-09,12153.15039,12224.04981,12132.54981,12215.90039,12215.90039,477500
2020-01-10,12271,12311.2002,12213.2002,12256.79981,12256.79981,660600
2020-01-13,12296.7002,12337.75,12285.79981,12329.54981,12329.54981,501000
2020-01-14,12333.09961,12374.25,12308.7002,12362.29981,12362.29981,616300
2020-01-15,12349.40039,12355.15039,12278.75,12343.29981,12343.29981,684400
2020-01-16,12347.09961,12389.04981,12315.79981,12355.5,12355.5,395700
2020-01-17,12328.40039,12385.4502,12321.40039,12352.34961,12352.34961,502100
2020-01-20,12430.5,12430.5,12216.90039,12224.54981,12224.54981,491600
2020-01-21,12195.29981,12230.04981,12162.29981,12169.84961,12169.84961,444000
2020-01-22,12218.34961,12225.04981,12087.90039,12106.90039,12106.90039,500
2020-01-23,12123.75,12189,12094.09961,12180.34961,12180.34961,867700
2020-01-24,12174.54981,12272.15039,12149.65039,12248.25,12248.25,593200
2020-01-27,12197.09961,12216.59961,12107,12119,12119,441200
2020-01-28,12148.09961,12163.54981,12024.5,12055.79981,12055.79981,478500
2020-01-29,12114.90039,12169.59961,12103.79981,12129.5,12129.5,514400
2020-01-30,12147.75,12150.29981,12010.59961,12035.79981,12035.79981,538100
2020-01-31,12100.40039,12103.54981,11945.84961,11962.09961,11962.09961,771300
2020-02-03,11627.4502,11749.84961,11614.5,11707.90039,11707.90039,669800
2020-02-04,11786.25,11986.15039,11783.40039,11979.65039,11979.65039,560400
2020-02-05,12005.84961,12098.15039,11953.34961,12089.15039,12089.15039,758000
2020-02-06,12120,12160.59961,12084.65039,12137.9502,12137.9502,565100
2020-02-07,12151.15039,12154.7002,12073.9502,12098.34961,12098.34961,473500
2020-02-10,12102.34961,12103.54981,11990.75,12031.5,12031.5,524700
2020-02-11,12108.40039,12172.29981,12099,12107.90039,12107.90039,480000
2020-02-12,12151,12231.75,12144.29981,12201.2002,12201.2002,411700
2020-02-13,12219.54981,12225.65039,12139.79981,12174.65039,12174.65039,501200
2020-02-14,12190.15039,12246.7002,12091.2002,12113.4502,12113.4502,622800
2020-02-17,12131.79981,12159.59961,12037,12045.79981,12045.79981,0
2020-02-18,12028.25,12030.75,11908.04981,11992.5,11992.5,676900
2020-02-19,12090.59961,12134.7002,12042.09961,12125.90039,12125.90039,513600
2020-02-20,12119,12152,12071.4502,12080.84961,12080.84961,502600
2020-02-24,12012.54981,12012.54981,11813.40039,11829.40039,11829.40039,490800
2020-02-25,11877.5,11883.04981,11779.90039,11797.90039,11797.90039,461000
2020-02-26,11738.54981,11783.25,11639.59961,11678.5,11678.5,567600
